Annotator,Document ID,Shared? ,SentNum,Sent
3,wsj_0120.mrg,N,42,Among its new customers : day-care centers that *T*-1 previously spurned the service .
3,wsj_0120.mrg,N,45,"Diaper shortages this summer limited growth at Stork Diaper Services , Springfield , Mass. , where business is up 25 % in *T*-1"
3,wsj_0037.mrg,N,1,"Although *-2 set *-1 in Japan , the novel 's texture is almost entirely Western , especially American ."
3,wsj_0037.mrg,N,11,"A disaffected , hard-drinking , nearly-30 hero sets off for snow country in search of an elusive sheep with a star on its back at the behest of a sinister , erudite mobster with a Stanford degree ."
3,wsj_0037.mrg,N,16,But he is just one of several youthful writers -- Tokyo 's brat pack -- who *T*-57 are dominating the best-seller charts in Japan .
3,wsj_0037.mrg,N,19,"As Mr. Whiting describes it , Nipponese baseball is a `` mirror of Japan 's fabled virtues of hard work and harmony . ''"
3,wsj_0037.mrg,N,20,`` Wa '' is Japanese for `` team spirit '' and Japanese ballplayers have miles and miles of it .
3,wsj_0037.mrg,N,22,"Polls once named Tokyo Giants star Tatsunori Hara , a `` humble , uncomplaining , obedient soul , '' as the male symbol of Japan ."
3,wsj_0037.mrg,N,27,It 's the petulant complaint of an impudent American whom Sony hosted *T*-58 for a year while he was on a Luce Fellowship in Tokyo -- to the regret of both parties .
3,wsj_0037.mrg,N,33,It *EXP*-1 's a shame 0 their meeting never took place .
3,wsj_0037.mrg,N,34,"Mr. Katzenstein certainly would have learned something , and it *EXP*-1 's even possible 0 Mr. Morita would have *?* too ."
3,wsj_0037.mrg,N,35,"Ms. Kirkpatrick , the Journal 's deputy editorial features editor , worked in Tokyo for three years ."
3,wsj_0037.mrg,N,36,More and more corners of the globe are becoming free of tobacco smoke .
3,wsj_0037.mrg,N,39,"Singapore already bans smoking in all theaters , buses , public elevators , hospitals and fast-food restaurants ."
3,wsj_0037.mrg,N,41,South Korea has different concerns .
3,wsj_0037.mrg,N,47,"More than three in five said 0 they are under a great deal of stress most of the time , compared with less than one in two U.S. consumers and one in four in Japan ."
3,wsj_0037.mrg,N,50,A major concern about the current plan is whether the new center can be built *-62 in such a short time .
3,wsj_0037.mrg,N,58,The Polish government increased home electricity charges by 150 % and doubled gas prices .
3,wsj_0004.mrg,N,3,"Average maturity of the funds ' investments lengthened by a day to 41 days , the longest since early August , according to Donoghue 's ."
3,wsj_0004.mrg,N,7,"Nevertheless , said *T*-1 Brenda Malizia Negus , editor of Money Fund Report , yields `` may blip up again before they blip down '' because of recent rises in short-term interest rates ."
3,wsj_0004.mrg,N,10,"Assets of the 400 taxable funds grew by $ 1.5 billion *U* during the latest week , to $ 352.7 billion *U* ."
3,wsj_0004.mrg,N,12,The top money funds are currently yielding well over 9 % .
3,wsj_0004.mrg,N,13,"Dreyfus World-Wide Dollar , the top-yielding fund , had a seven-day compound yield of 9.37 % during the latest week , down from 9.45 % a week earlier ."
3,wsj_0183.mrg,N,2,The law defines unfairly low prices as ones below the cost of production or below prices in an exporter 's home market .
3,wsj_0183.mrg,N,5,"Imports of manmade-fiber sweaters in 1988 totaled about $ 405 million *U* from Taiwan , $ 400 million *U* from South Korea and $ 125 million *U* from Hong Kong , according to the ITC ."
3,wsj_0183.mrg,N,7,These imports totaled about $ 17 million *U* last year .
3,wsj_0063.mrg,N,4,"In August , Temple sweetened the offer to $ 63 *U* a share , or $ 963 million *U* ."
3,wsj_0063.mrg,N,8,We are able *-2 to increase our price above the $ 70 *U* level if necessary .
3,wsj_0063.mrg,N,17,Mr. Sherwood said 0 reaction to Sea Containers ' proposal has been `` very positive . ''
3,wsj_0063.mrg,N,18,"In New York Stock Exchange composite trading yesterday , Sea Containers closed at $ 62.625 *U* , up 62.5 cents ."
3,wsj_0146.mrg,N,4,"As chairman of the House Energy and Commerce Committee , Mr. Dingell has almost single-handed control over clean-air legislation ."
3,wsj_0146.mrg,N,13,"It *EXP*-1 is n't clear , however , whether support for the proposal will be broad enough * to pose a serious challenge to the White House 's acid-rain plan ."
3,wsj_0156.mrg,N,3,Younkers rang up sales *ICH*-1 in 1988 of $ 313 million *U* .
3,wsj_0156.mrg,N,4,It operates stores mostly in Iowa and Nebraska .
3,wsj_0088.mrg,N,5,"With the limit in effect , members would be able *-1 to execute trades at the limit price or at higher prices , but not below it ."
3,wsj_0088.mrg,N,14,A final modification *ICH*-1 was made *-130 to the five-point opening limit for the contract .
3,wsj_0044.mrg,N,0,Cathryn Rice could hardly believe her eyes .
3,wsj_0044.mrg,N,2,"She had seen cheating before , but these notes were uncanny ."
3,wsj_0044.mrg,N,4,"At the end of World War II , Germany surrendered before Japan ... ."
3,wsj_0044.mrg,N,7,"In fact , the student had the answers to almost all of the 40 questions in that section ."
3,wsj_0044.mrg,N,8,"The student surrendered the notes , but not without a protest ."
3,wsj_0044.mrg,N,10,The teacher in question was Nancy Yeargin -- considered by many students and parents * to be one of the best at the school .
3,wsj_0044.mrg,N,24,`` So efforts * to beat the tests are also on the rise . ''
3,wsj_0044.mrg,N,25,"And *-1 most disturbing , it is educators , not students , who *T*-84 are blamed *-2 for much of the wrongdoing ."
3,wsj_0044.mrg,N,28,Evidence of widespread cheating has surfaced in several states in the last year or so .
3,wsj_0044.mrg,N,30,"After numerous occurrences of questionable teacher help to students , Texas is revising its security practices ."
3,wsj_0044.mrg,N,31,And sales of test-coaching booklets for classroom instruction are booming .
3,wsj_0044.mrg,N,32,"These materials , including Macmillan\/McGraw-Hill School Publishing Co. 's Scoring High and Learning Materials -- are nothing short of sophisticated crib sheets , according to some recent academic research ."
3,wsj_0044.mrg,N,37,"High test scores , on the other hand , bring recognition and extra money -- a new computer lab for a school , grants for special projects , a bonus for the superintendent ."
3,wsj_0044.mrg,N,41,Friends of Education rates South Carolina one of the worst seven states in its study on academic cheating .
3,wsj_0044.mrg,N,45,South Carolina 's reforms were designed *-1 for schools like Greenville High School .
3,wsj_0044.mrg,N,47,"But by the early 1980s , its glory *PPA*-1 had faded like the yellow bricks of its broad facade ."
3,wsj_0044.mrg,N,51,Her immediate predecessor suffered a nervous breakdown .
3,wsj_0044.mrg,N,58,"I loved the school , its history ."
3,wsj_0044.mrg,N,72,"Some fellow teachers , however , viewed Mrs. Yeargin as cocky and too yielding to students ."
3,wsj_0044.mrg,N,79,"Huge gains by her students in 1987 and 1988 meant a total of $ 5,000 *U* in bonuses over two years -- a meaningful addition to her annual salary of $ 23,000 *U* ."
3,wsj_0044.mrg,N,89,"The rest were history , sociology , finance -- subjects 0 they never had *T*-1 . ''"
3,wsj_0044.mrg,N,95,The last thing 0 they needed *T*-1 was another drag-down blow . ''
3,wsj_0044.mrg,N,103,I believe in the system .
3,wsj_0012.mrg,Y,13,"According to Audit Bureau of Circulations , Time , the largest newsweekly , had average circulation of 4,393,237 , a decrease of 7.3 % ."
3,wsj_0144.mrg,Y,2,But revenue declined to $ 3 billion *U* from $ 3.2 billion *U* .
3,wsj_0144.mrg,Y,6,"In the first nine months , net was $ 306 million *U* , compared with a loss of $ 195 million *U* in the 1988 period ."
3,wsj_0003.mrg,Y,4,"A Lorillard spokewoman said , `` This is an old story ."
3,wsj_0003.mrg,Y,7,Neither Lorillard nor the researchers who *T*-3 studied the workers were aware of any research on smokers of the Kent cigarettes .
3,wsj_0003.mrg,Y,9,Dr. Talcott led a team of researchers from the National Cancer Institute and the medical schools of Harvard University and Boston University .
3,wsj_0003.mrg,Y,21,"In July , the Environmental Protection Agency imposed a gradual ban on virtually all uses of asbestos ."
3,wsj_0003.mrg,Y,24,Areas of the factory *ICH*-2 were particularly dusty where the crocidolite was used *-8 *T*-1 .
3,wsj_0003.mrg,Y,29,It has no bearing on our work force today .
3,wsj_0126.mrg,Y,4,A stadium craze is sweeping the country .
3,wsj_0126.mrg,Y,7,Most boosters claim 0 the new sports complexes will be moneymakers for their city .
3,wsj_0126.mrg,Y,8,Pepperdine University economist Dean Baim scoffs at that .
3,wsj_0126.mrg,Y,12,San Francisco voters rejected a new ballpark two years ago .
3,wsj_0126.mrg,Y,13,"Last month , Phoenix voters turned thumbs down on a $ 100 million *U* stadium bond and tax proposition ."
3,wsj_0126.mrg,Y,26,"`` The Superdome is an exercise in optimism , a statement of faith , '' he has said *T*-1 ."
3,wsj_0126.mrg,Y,27,"`` It is the very building of it *ICH*-4 that *T*-2 is important , not how much of it *T*-3 is used *-1 or its economics . ''"
3,wsj_0126.mrg,Y,28,An Egyptian Pharaoh could n't have justified his pyramids any better .
3,wsj_0126.mrg,Y,29,But civilization has moved forward since then .
3,wsj_0029.mrg,Y,3,The rest went to investors from France and Hong Kong .
3,wsj_0029.mrg,Y,4,"Earlier this year , Japanese investors snapped up a similar , $ 570 million *U* mortgage-backed securities mutual fund ."
3,wsj_0029.mrg,Y,5,"That fund was put *-41 together by Blackstone Group , a New York investment bank ."
3,wsj_0029.mrg,Y,6,"The latest two funds were assembled *-42 jointly by Goldman , Sachs & Co. of the U.S. and Japan 's Daiwa Securities Co ."
3,wsj_0001.mrg,Y,0,"Pierre Vinken , 61 years old , will join the board as a nonexecutive director Nov. 29 ."
3,wsj_0001.mrg,Y,1,"Mr. Vinken is chairman of Elsevier N.V. , the Dutch publishing group ."
3,wsj_0097.mrg,Y,4,U.S. stock-index futures are n't even traded *-1 in Japan now .
3,wsj_0097.mrg,Y,5,"And because of the time difference , the Japanese *RNR*-1 and the U.S. *RNR*-1 markets ' trading hours do n't overlap ."
3,wsj_0097.mrg,Y,7,"About 11.6 % of all program trading by New York Stock Exchange firms in September took place in foreign markets , according to Big Board data ."
3,wsj_0097.mrg,Y,10,Program trading has taken off in Japan since last year 's introduction of home-market stock-index futures trading on the Tokyo and Osaka stock exchanges .
3,wsj_0097.mrg,Y,14,"`` Maybe it was n't enough , '' a Finance Ministry official noted *T*-1 after the Dec. 7 surge ."
3,wsj_0097.mrg,Y,15,Japan 's regulators have since tightened controls on index-related stock purchases .
3,wsj_0097.mrg,Y,17,"Some U.S. firms , notably Salomon Inc. and Morgan Stanley Group Inc. , have reaped a hefty chunk of their Japanese earnings from index arbitrage , both for customers and for their own accounts ."
3,wsj_0097.mrg,Y,21,"`` It has not been disruptive in the markets here , '' Mr. Maughan said *T*-1 ."
3,wsj_0097.mrg,Y,23,The British also are scrutinizing program trades .
3,wsj_0097.mrg,Y,25,`` We do n't think 0 there is cause for concern at the moment . ''
3,wsj_0097.mrg,Y,26,London serves increasingly as a conduit for program trading of U.S. stocks .
3,wsj_0097.mrg,Y,32,Britain has two main index-arbitrage instruments .
3,wsj_0097.mrg,Y,33,A Financial Times-Stock Exchange 100-share index option contract is traded *-162 on the London Stock Exchange 's Traded Options Market .
3,wsj_0097.mrg,Y,34,And an FT-SE futures contract is traded *-1 on the London International Financial Futures Exchange .
3,wsj_0097.mrg,Y,35,Both contracts have gained a following since the 1987 global market crash .
3,wsj_0104.mrg,Y,0,"Due to an editing error , a letter to the editor in yesterday 's edition from Frederick H. Hallett mistakenly identified the NRDC ."
3,wsj_0087.mrg,Y,0,"Five things 0 you can do *T*-1 for $ 15,000 *U* or less :"
3,wsj_0087.mrg,Y,1,1 . * Buy a new Chevrolet .
3,wsj_0087.mrg,Y,2,2 . * Take a Hawaiian vacation .
3,wsj_0087.mrg,Y,3,3 . * Send your child to a university .
3,wsj_0087.mrg,Y,4,4 . * Buy a diamond necklace .
3,wsj_0087.mrg,Y,5,5 . * Make a lasting difference in the regulatory life of an American savings-and-loan association through the Foster Corporate Parents Plan .
3,wsj_0087.mrg,Y,9,"As a Foster Corporate Parent , you 'll be helping a neighborhood S&L in areas crucial to its survival ."
3,wsj_0087.mrg,Y,12,Performing loans .
3,wsj_0139.mrg,Y,1,"With lipsticks , liners , lotions and creams , There are still beauty plans left 0 * to tackle *T*-1 : But as the years go by , it seems That before I paint , I should spackle ."
3,wsj_0141.mrg,Y,0,"Consumer confidence stayed strong in October , despite the unsettling gyrations of the stock market ."
3,wsj_0141.mrg,Y,4,The index was 116.9 in October 1988 and in the past year has ranged from a low of 112.9 to a high of 120.7 .
3,wsj_0141.mrg,Y,5,It uses a base of 100 in 1985 .
3,wsj_0141.mrg,Y,6,"In October , more people *ICH*-1 said that present business conditions were `` good '' than in September ."
3,wsj_0141.mrg,Y,7,An equal number in each month said that employment conditions were good .
3,wsj_0141.mrg,Y,20,Home purchase plans increased to 3.3 % from 3.1 % in the two recent months .
3,wsj_0141.mrg,Y,22,"In 1989 , home purchase plans have ranged monthly from 2.9 % *RNR*-1 to 3.7 % *RNR*-1 of respondents ."
3,wsj_0090.mrg,Y,1,That has been particularly true this year with many companies raising their payouts more than 10 % .
3,wsj_0090.mrg,Y,4,"That can be a trap for unwary investors , says 0 *T*-1 Richard Bernstein , senior quantitative analyst at Merrill Lynch & Co ."
3,wsj_0090.mrg,Y,13,"Payouts on the S&P 500 stocks rose 10 % in 1988 , according to Standard & Poor 's Corp. , and Wall Street estimates for 1989 growth are generally between 9 % and 14 % *U* ."
3,wsj_0090.mrg,Y,16,"As a result , the market 's dividend yield -- dividends as a percentage of price -- has slid to a level that *T*-232 is fairly low and unenticing by historical standards ."
3,wsj_0090.mrg,Y,18,They are keeping a close watch on the yield on the S&P 500 .
3,wsj_0090.mrg,Y,22,"In fact , `` the market has always tanked ."
3,wsj_0090.mrg,Y,25,The last time 0 the S&P 500 yield dropped below 3 % *T*-1 was in the summer of 1987 .
3,wsj_0090.mrg,Y,29,"Still , some market analysts say 0 the current 3.3 % reading is n't as troublesome as it might have been *?* in years past ."
3,wsj_0090.mrg,Y,32,"So , while stock prices may look fairly high relative to dividends , they are not excessive relative to the underlying corporate strength ."
3,wsj_0090.mrg,Y,35,"That is just a tad below the average of the past 40 years or so , he says 0 *T*-1 ."
3,wsj_0090.mrg,Y,36,What *T*-234 will happen to dividend growth next year ?
3,wsj_0090.mrg,Y,41,Dividend growth on the order of 12 % is expected *-142 by both Mr. Coxon of Cigna and Mr. Einhorn of Goldman Sachs .
3,wsj_0090.mrg,Y,46,"While the S&P tally does n't measure the magnitude of dividend changes , a further slippage in the number of dividend increases could be a harbinger of slower dividend growth next year ."
3,wsj_0153.mrg,Y,1,"The aerospace , automotive supply , electronics and printing-press concern also indicated that the first half of fiscal 1990 could be rough ."
3,wsj_0153.mrg,Y,4,"For fiscal 1989 's fourth quarter , Rockwell 's net income totaled $ 126.1 million *U* , or 50 cents a share ."
3,wsj_0153.mrg,Y,5,"That compares with operating earnings of $ 132.9 million *U* , or 49 cents a share , the year earlier ."
3,wsj_0153.mrg,Y,7,Sales rose 4 % to $ 3.28 billion *U* from $ 3.16 billion *U* .
3,wsj_0153.mrg,Y,9,"Overall , pretax electronics earnings soared 12 % to $ 107.9 million *U* from $ 96.4 million *U* ."
3,wsj_0153.mrg,Y,16,"The company also took hits in the fourth quarters of 1989 and 1988 on a fixed-price weapons-modernization development program -- probably the C-130 gunship , according to analysts ."
3,wsj_0153.mrg,Y,17,"For fiscal 1989 , the company posted net of $ 734.9 million *U* , or $ 2.87 *U* a share , down from $ 811.9 million *U* , or $ 3.04 *U* a share , in fiscal 1988 ."
3,wsj_0153.mrg,Y,18,"* Excluding one-time additions to profit in each year , earnings per share were $ 2.47 *U* , up 7.4 % from $ 2.30 *U* in fiscal 1988 ."
3,wsj_0153.mrg,Y,19,Sales for the year rose 5 % to $ 12.52 billion *U* from $ 11.95 billion *U* in fiscal 1988 .
3,wsj_0059.mrg,Y,7,"Sterling was quoted *-1 at $ 1.5755 *U* , down from $ 1.5805 *U* late Tuesday ."
3,wsj_0059.mrg,Y,8,"In Tokyo Thursday , the U.S. currency opened for trading at 143.93 yen , up from Wednesday 's Tokyo close of 143.08 yen ."
3,wsj_0059.mrg,Y,11,"He cites the recent deal between the Mitsubishi Estate Co. and the Rockefeller Group , as well as the possible white knight role of an undisclosed Japanese company in the Georgia-Pacific Corp. takeover bid for Great Northern Nekoosa Corp. as evidence ."
3,wsj_0059.mrg,Y,21,"On the Commodity Exchange in New York , gold for current delivery settled at $ 374.20 *U* an ounce , down 50 cents ."
3,wsj_0059.mrg,Y,22,Estimated volume was a moderate 3.5 million ounces .
3,wsj_0059.mrg,Y,23,"In early trading in Hong Kong Thursday , gold was quoted *-1 at $ 374.19 *U* an ounce ."
3,wsj_0154.mrg,Y,2,"That package now sells for about $ 2,099 *U* ."
3,wsj_0131.mrg,Y,0,"Odyssey Partners Limited Partnership , an investment firm , completed the purchase of May Department Stores Co. 's Caldor discount chain for $ 500 million *U* plus the assumption of $ 52 million *U* in debt ."
3,wsj_0131.mrg,Y,2,"May Stores , St. Louis , runs such well-known department stores as Lord & Taylor ."
3,wsj_0109.mrg,Y,3,Wall Street reacted favorably to Mr. McGovern 's departure and its implications .
3,wsj_0109.mrg,Y,9,"Campbell 's international businesses , particularly in the U.K. and Italy , appear *-1 to be at the heart of its problems ."
3,wsj_0109.mrg,Y,10,Growth has fallen short of targets and operating earnings are far below results in U.S. units .
3,wsj_0109.mrg,Y,12,"Similarly , Campbell 's Italian biscuit operation , D. Lazzaroni & Co. , has been hurt *-40 by overproduction and distribution problems ."
3,wsj_0109.mrg,Y,14,"However , neither Mr. Baum nor Mr. Harper has much international experience ."
3,wsj_0109.mrg,Y,18,"Mr. McGovern , 63 , had been under intense pressure *ICH*-1 from the board * to boost Campbell 's mediocre performance to the level of other food companies ."
3,wsj_0109.mrg,Y,29,"For fiscal 1989 , Mr. McGovern received a salary of $ 877,663 *U* ."
3,wsj_0093.mrg,Y,0,It was Richard Nixon 's first visit to China in 1972 that *T*-238 set in motion the historic rapprochement between Beijing and Washington .
3,wsj_0093.mrg,Y,3,"The Chinese , in turn , took aim at American `` interference '' in China 's domestic affairs ."
3,wsj_0093.mrg,Y,6,"The tension was evident on Wednesday evening during Mr. Nixon 's final banquet toast , normally an opportunity for * reciting platitudes about eternal friendship ."
3,wsj_0093.mrg,Y,10,The Chinese responded in an equally undiplomatic fashion .
3,wsj_0093.mrg,Y,13,China was the real victim and it *EXP*-1 is unjust * to reprove China for it . ''
3,wsj_0093.mrg,Y,16,"Relations between China and the U.S. have been tense since June 7 , when Chinese dissident Fang Lizhi and his wife , Li Shuxian , took refuge in the U.S. Embassy in Beijing *T*-1 ."
3,wsj_0093.mrg,Y,21,Mr. Nixon was *-1 to leave China today .
